EventID,IpAddress,IpPort,Log_source,LogonProcessName,LogonType,ProcessId,ProcessName,RestrictedAdminMode,TargetDomainName,TargetLogonID,TargetUserName,TimeCreated
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 12:01:32.604019 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:57:27.921485 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:51:56.241723 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:48:51.507803 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:48:50.970689 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:40:18.898320 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:40:14.401913 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:38:25.226257 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:37:07.551929 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:33:34.829528 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:33:34.295603 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:33:34.278777 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:26:43.373163 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 11:21:21.817566 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,5824,C:\Windows\System32\winlogon.exe,-,Font Driver Host,0x537079d,UMFD-10,2021-03-17 14:17:58.714961 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,11008,C:\Windows\System32\winlogon.exe,-,Window Manager,0x5368590,DWM-9,2021-03-17 14:17:33.200993 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,11008,C:\Windows\System32\winlogon.exe,-,Window Manager,0x536855e,DWM-9,2021-03-17 14:17:33.200954 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,11008,C:\Windows\System32\winlogon.exe,-,Font Driver Host,0x53677cd,UMFD-9,2021-03-17 14:17:33.134080 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 14:10:25.547443 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 14:03:49.372096 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 14:03:48.799084 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:59:59.500983 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:50:55.416199 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:48:49.229958 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:48:48.703167 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:48:27.720238 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:45:14.065888 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:45:13.995502 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:41:48.719104 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:41:48.640532 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:40:26.248042 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:40:21.903168 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:33:48.654291 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:33:48.592152 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:33:37.304913 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:33:37.233461 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:31:04.017650 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:25:08.281649 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 13:18:50.748809 UTC
4634,,,NEF-DSK-1,,2,,,,NEF-DSK-1,0x546a040,Coursera,2021-03-17 15:26:37.503741 UTC
4624,127.0.0.1,0,NEF-DSK-1,User32 ,2,1836,C:\Windows\System32\svchost.exe,-,NEF-DSK-1,0x546a040,Coursera,2021-03-17 15:26:37.503141 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:26:23.867641 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:26:21.869646 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:26:07.720995 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:26:07.605229 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:26:06.532980 UTC
4624,127.0.0.1,0,NEF-DSK-1,User32 ,2,1836,C:\Windows\System32\svchost.exe,-,NEF-DSK-1,0x5385382,Coursera,2021-03-17 15:26:03.653923 UTC
4634,,,NEF-DSK-1,,2,,,,Font Driver Host,0x3b23c3b,UMFD-8,2021-03-17 15:26:02.803867 UTC
4634,,,NEF-DSK-1,,2,,,,Window Manager,0x3b24ae8,DWM-8,2021-03-17 15:26:02.803837 UTC
4634,,,NEF-DSK-1,,2,,,,Window Manager,0x3b24b03,DWM-8,2021-03-17 15:26:02.803795 UTC
4634,,,NEF-DSK-1,,2,,,,Font Driver Host,0x53677cd,UMFD-9,2021-03-17 15:26:02.800158 UTC
4634,,,NEF-DSK-1,,2,,,,Window Manager,0x536855e,DWM-9,2021-03-17 15:26:02.800036 UTC
4634,,,NEF-DSK-1,,2,,,,Window Manager,0x5368590,DWM-9,2021-03-17 15:26:02.799984 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 14:17:59.926196 UTC
4647,,,NEF-DSK-1,,,,,,NEF-DSK-1,0x3b36fbc,Coursera,2021-03-17 14:17:59.401523 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 14:17:59.051300 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,5824,C:\Windows\System32\winlogon.exe,-,Window Manager,0x5371408,DWM-10,2021-03-17 14:17:58.751187 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,5824,C:\Windows\System32\winlogon.exe,-,Window Manager,0x53713e0,DWM-10,2021-03-17 14:17:58.751100 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:26:07.371030 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:26:07.267078 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:19:07.824853 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:18:07.364190 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:04:08.013453 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:04:07.494628 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:54:36.275010 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:49:07.872481 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:49:07.366053 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:48:31.123483 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:48:26.740145 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:45:06.126598 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:41:08.526662 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:30:45.587282 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:30:45.267936 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:30:44.701624 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:30:44.645703 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:21:07.300673 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:18:07.350607 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 16:11:08.565430 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:57:28.415338 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:57:26.173211 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:57:26.097253 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:57:26.081453 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:53:15.214311 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:52:14.033181 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:49:07.798636 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:41:07.247442 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:36:03.830776 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 15:33:49.030237 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:19:07.793146 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:04:08.274493 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:04:07.671882 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:01:32.603885 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:01:32.533838 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:55:10.363736 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:49:08.070679 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:49:07.543957 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:33:49.076299 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:28:56.670654 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:28:56.597186 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:28:56.577376 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:19:07.801413 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:18:07.336833 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:04:08.537273 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 19:04:08.016113 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:52:27.203245 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:49:08.413595 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:49:07.889797 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:48:38.488258 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:48:34.190161 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:42:07.869554 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:33:49.090609 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:33:48.567142 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:19:08.181035 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:19:07.673670 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:04:07.974331 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 18:03:07.535231 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:49:07.949532 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:49:07.440499 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:44:24.547461 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:33:49.035667 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:31:48.889930 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 17:31:48.889869 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:33:49.117843 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:33:48.570932 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:32:09.619443 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:32:06.188607 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:19:08.668677 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:18:08.194669 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:04:08.630662 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 21:04:08.094807 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:53:29.435043 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:49:08.529972 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:49:08.005102 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:48:45.941292 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:48:41.579377 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:46:25.662262 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:46:25.601342 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:45:07.907415 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:45:06.920209 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:33:49.088486 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:33:48.577873 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:27:56.113973 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:22:20.095497 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 20:19:08.319100 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-18 08:03:36.713453 UTC
4624,127.0.0.1,0,NEF-DSK-1,User32 ,2,1836,C:\Windows\System32\svchost.exe,-,NEF-DSK-1,0x6243361,Coursera,2021-03-18 08:03:33.602740 UTC
4634,,,NEF-DSK-1,,2,,,,Font Driver Host,0x537079d,UMFD-10,2021-03-18 08:03:32.693821 UTC
4634,,,NEF-DSK-1,,2,,,,Window Manager,0x53713e0,DWM-10,2021-03-18 08:03:32.693820 UTC
4634,,,NEF-DSK-1,,2,,,,Window Manager,0x5371408,DWM-10,2021-03-18 08:03:32.693764 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 23:14:00.846152 UTC
4647,,,NEF-DSK-1,,,,,,NEF-DSK-1,0x5385382,Coursera,2021-03-17 23:14:00.349337 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 23:13:55.470237 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,17140,C:\Windows\System32\winlogon.exe,-,Window Manager,0x622e004,DWM-9,2021-03-17 23:13:54.804297 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,17140,C:\Windows\System32\winlogon.exe,-,Window Manager,0x622dfe3,DWM-9,2021-03-17 23:13:54.804278 UTC
4624,-,-,NEF-DSK-1,Advapi  ,2,17140,C:\Windows\System32\winlogon.exe,-,Font Driver Host,0x622d10a,UMFD-9,2021-03-17 23:13:54.750951 UTC
4624,-,-,NEF-DSK-1,Advapi  ,5,1020,C:\Windows\System32\services.exe,-,NT AUTHORITY,0x3e7,СИСТЕМА,2021-03-17 23:04:07.920125 UTC
